,Player,year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,all_nba_tm,Position,W,L,traded,num_all_nba,all_nba_nxt_yr,all_nba_c_year,all_nba_n_year
6973,Moses Malone,1995,C,3.092920158739741,SAS,-1.5077924361894472,-0.9124798536372997,-1.1320528393635982,-1.045184399266095,-1.0305117289769437,-0.7287996343260178,-0.5654434887082167,-0.7352997418282586,1.4192174928706773,-0.9832713743875199,-0.9323225867086015,-0.9594580056010552,-0.8425902246940078,-0.2826632691283314,-0.2202824859399244,-0.1186518543757969,0.09768922772593057,-0.5006091585537761,-0.30798499129225654,-0.8143798307162249,-1.2148277486266692,-0.4201820604842043,-0.8847671445645092,-1.4504983390685837,-0.9167592119320528,-0.10457056889828102,-0.18130422733077242,-0.6424947810004134,2.7697432635746346,2.0318008466524002,0.8291892693477294,1.4864588487428396,-0.8145654249715671,-0.7938534705295152,-0.04925471310394239,0.5270178568116493,-0.27945093765828105,-0.632577228375207,-0.903406774554629,-0.80179973080719,0.16773975248941855,0.056916017124441845,-0.9005716202936931,-0.2862836701333266,-0.46424460940443457,None,C,1.6382456021571452,20.0,0,7,No data/Retired,0,0
3000,Bill Cartwright,1986,C,0.5139214972340069,NYK,-2.309515800498906,-0.9401663442945521,-0.3069109832731453,-0.8938785817354502,-0.8713785764952463,-0.3820276952756703,-0.4474028069536296,-0.6239357187789055,-0.8246882669277312,-0.8696816886802792,-0.8286635748992204,-0.4690543965441307,-0.44367967108704826,0.6518658762527131,1.2009411690028342,-0.6536243701674049,-0.2481959905588642,0.7710465216921208,0.449924318054234,0.12497501012736933,-0.501692133529019,0.083387172439328,1.5973121675418427,0.794542218460849,-0.5478650440018199,-0.6186744330299163,0.12129541031054995,-0.6358188420779215,6.058770117864513,-0.1198502933930975,2.0605596095361167,1.1102859998316645,0.5501860557016611,-0.2320434854013742,0.4047555860887985,3.0108172125262738,0.07796843187016497,-0.7522770677777496,-1.1129388529389797,-1.002540278917938,-0.7450687482391976,-1.0154685543334514,1.2722370435939054,-0.27060037286336325,-0.5408875603642542,None,C,-1.5268018668947372,59.0,0,0,None,0,0
11097,Chris Andersen,2003,C,-0.6825637687004672,DEN,0.11988346702355672,-0.8046230706430297,-0.4869852848803547,-0.4740031403296679,-0.4075588374637253,-0.18288620807480457,-0.720361838388068,-0.7752360935597143,-1.1785360594235355,-0.32608969677963945,-0.19133257230982523,-0.34283499512832233,-0.4507397098394591,-0.15953448744431262,0.20840772736355717,-0.8202294048260884,0.9454079246597414,0.14050321007547917,0.40894663693514566,-0.7575651097376405,-0.3663474647617977,1.0912507913405147,-0.2777434532352696,-0.49966896900728264,-0.4368850399727091,0.25451142536750815,-0.447132726234531,-0.9304665751878145,1.1777570249831582,1.5504095467618537,1.400701643927256,1.6942981125124048,-0.7728536491341136,-0.028036741016432366,2.273885512473543,0.0383670877003951,0.2288478038464569,-0.8497343200091547,0.25739581094165503,-0.5357676953035185,-0.0776513254628647,-0.21144589012045095,0.3646333070022678,-0.04096320900955117,-0.45119562431769855,None,C,-2.083330259084019,65.0,0,0,None,0,0
10065,Shawnelle Scott,2001,C,0.0739105164094543,SAS,-1.0647592730523563,-0.8767464145132616,-1.4553974363057458,-1.050120933043367,-1.0848061106948286,-0.08000595209592273,-0.726020472214297,-0.79157885079611,-1.168254372156187,-0.9637800109984612,-0.9838767302686527,-0.20796718035037964,-0.34383481743672356,-0.8740496065214444,-0.6922885074666316,-1.3647430849496773,-0.15901827362745644,-0.8507702970419719,-0.6599771368436187,-0.9500008797991176,-1.0102740052048433,-0.4319362688053624,-1.0583245200716818,-1.2968555253000167,-1.0325753902413477,-0.09361753003620299,-0.6466027903782605,-0.9114068597942079,1.268995272973491,3.1358889705426907,1.0133171443215199,2.0396567834595816,-0.8929720481269284,0.3290661428759879,0.8158901451014141,0.3450471896529159,0.3072290237310602,-0.6796565086675622,-0.7757771900803545,-0.7878803461156904,-0.0028180703266331123,-0.832730546026841,-0.2724660287890448,-0.7960514063096336,-0.5039054937747596,None,C,1.4082353635023912,24.0,0,0,None,0,0
19097,A.J. Hammons,2017,C,-0.5542149981526354,DAL,-1.2795295730028429,-0.8813467246090985,-1.3797700855855743,-1.0749994783336874,-1.1081969078039522,-0.3502560496363528,-0.7519246193043905,-0.8675481529495559,1.4991709748950153,-1.030621434718351,-0.9362674665664971,-0.9323890240661414,-0.2838902647904192,-0.7169671402692135,-0.5556234396979366,-1.4277034421860981,-0.5943633626933038,-0.7854606430527579,-0.8092374207196066,-0.9230720435633941,-1.5226219612743364,0.49685826272844646,-0.7653351747785444,-0.9223759708115461,-1.0278641994569833,-0.8029876382981734,-0.5805569204074603,-0.3590597972505971,1.1433207731888704,0.07866355141997199,0.7880884157543199,0.5097935213841822,-1.0102515295110135,-1.347680979736076,3.2808271334541996,0.6764503625037604,-0.1802173197609611,-0.7377915149832821,-0.9614244019024036,-0.8903415666243224,-0.944796412140339,-1.6122166424166795,0.07663051990608903,-1.2916223206694422,-0.587212447673477,None,C,-0.7098034013073805,49.0,0,0,No data/Retired,0,0
13199,LaMarcus Aldridge,2007,C,-1.2522141810581846,POR,0.3365123583978766,-0.1687686335183314,0.13767804972137979,0.33903956315760775,0.18976617331842924,0.673444931149162,-0.7743997493930459,-0.8384125976299275,-1.2082107262552704,0.6307562847923986,0.5870595274850958,0.5034154726055927,0.3041121167315858,-0.21954851853201282,-0.20669127179484206,0.08943286900799412,1.6909327814113992,0.08853484839893709,0.6025221180519966,-0.7540812652249876,-0.7243007992149354,1.6335191154516553,-0.663610666154666,1.2220228163174907,0.12581041942272675,0.711577929940447,0.2338834561434182,-0.9725330334465787,-0.3305984988341116,1.557799123891219,0.15352042900024734,0.7967659023536924,-0.9714389810973469,-0.7415819826178816,1.640844859653588,-1.2619863578312702,0.11299203729393825,0.5117712332127655,-0.2648589950346729,0.21268457715582803,0.4403607678337594,0.3151021306668158,-0.4349234944456726,0.10093430622422872,-0.3341825506582613,None,C,-0.8348879581406531,50.0,0,0,None,0,0
9055,Arvydas Sabonis,1999,C,1.4316750741519642,POR,0.9681269146349767,1.648957663393872,0.6603249426393097,0.913348005412629,0.7289154101465556,0.6018004255739104,-0.48146353375021655,-0.3820919654088558,0.5071488906118656,1.1124892875448809,0.9615255587464504,0.5492106166866298,0.4230386078921506,0.8669265437822773,0.7739123973034164,0.46899394883342754,0.8044228230034391,2.0870572221683092,1.7259119836715235,0.4208630011288533,0.0482316924333729,1.6813460417924513,0.5909915269432139,1.072706403740195,0.8667392029660503,0.8654665226546715,0.5521085391210211,-0.5618781001013972,0.027026854889817733,0.1746749362350358,1.8466729024102602,1.2654281914434933,0.277833266869413,-0.301784060745488,1.162811057900338,-0.30662832943655904,0.3097193929398395,1.5837505493069504,2.391013265789389,2.076849068427304,0.7890589616337198,0.6009557614850107,1.1186855666274511,0.8448835022016514,1.946835885399413,None,C,1.3154306137436522,25.0,0,0,None,0,0
10895,Jason Collier,2002,C,-0.6883712315621787,HOU,-1.1631265383263247,-0.8292278435558756,-0.5919559811506364,-0.6491391489193351,-0.6472024528897412,0.0689358664682809,-0.7132802394704281,-0.7858053515052474,-1.1460024705575835,-0.5121967392285574,-0.46261160548498687,-0.09204173143958469,-0.2599903124251554,-0.3766063976635663,-0.42243195447270543,0.26094724198445207,0.1702225205632315,-0.32886750526489383,-0.13462442660682544,-0.7846751900548848,-0.9933487843144351,-0.4768853171802117,-0.8968062412069062,-0.36088466266592917,-0.6407170187956402,-0.3474674552981169,-0.08660028480175923,-0.8597114077804933,0.1760697018728007,0.8676151653108963,0.38651144271717414,0.6328660560489244,-0.9529619909463034,-0.8513910294719891,-0.5453276634886615,-0.6689609844173797,-0.664213325752383,-0.5203419896446067,-0.9573058672320466,-0.756019403556199,-0.21449550830096648,-0.5022326386553759,-1.3517468244039366,-0.9603839679078217,-0.669586791061761,None,C,-1.2011433471285704,54.0,0,0,None,0,0
15553,D.J. White,2011,C-PF,-0.6440227095709391,TOT,-0.3612388206368934,-0.9149905508029628,-0.6208872256879995,-0.3215263387809276,-0.4677240179989142,0.7172759065473375,-0.8524579360641196,-0.9148656487233385,-1.2675939028233691,-0.07811691877157248,-0.17897671056108713,0.5139486085232727,0.3214258603368982,-0.36973085629231256,-0.35510231452650615,0.10372276350567476,-0.0596204292442029,-0.11718957308253597,-0.06185313754232223,-0.742963797807092,-0.757589495316426,-0.050984248567288476,-1.1247405584767018,-0.33167890534088296,-0.4334119959382347,0.5040942746973807,0.3142279688925461,-0.9801543917266732,-0.06906792129051904,0.5014885367519658,0.9134106749677344,0.8102973334230178,-0.8005662239958269,-0.730351112707993,0.45349010227621583,-1.4865001935730384,-0.11353349000580792,-0.17049378115026828,-0.516870598676328,-0.3277221857868388,0.733166882202141,0.28118480778022403,-0.2838218807469787,0.1448940344848871,-0.3582913181391285,None,C,0.3397322206166048,37.0,1,0,None,0,0
15801,JaVale McGee,2011,C,-0.8842027959785831,WAS,0.9754095041755976,1.606812674580813,0.7291352026446837,0.5289087367462593,0.18263414768791794,1.1900436262860132,-0.8524579360641196,-0.9148656487233385,-1.2675939028233691,0.8537881415297693,0.6054202497518867,0.947879253993562,0.7881597431540786,0.12595915612670314,0.5035259638221781,-0.6075719395533239,2.236434487119987,1.4606308917393545,1.7859204770840582,-0.688641630772345,-0.2839650805404584,4.4237498004452105,0.1791392374490979,1.3824330100355715,0.32750765229796014,0.8895351362591276,0.58147571538775,-0.9994920150638458,0.26743012130061633,1.377800979839164,1.272818547390936,1.3827354611853626,-1.0238618837815632,-0.6106995349827257,3.3722639385446254,-0.23208136044349204,-0.3753556200192017,0.5892172633837678,0.9337189807754157,0.8177848798666724,0.5563159544591286,0.2507427639199459,0.38744986976389884,0.3311779536682203,0.18025202180966143,None,C,-1.403455190018853,59.0,0,0,None,0,0
13096,Joel Przybilla,2006,C,-0.10540545296867516,POR,0.06528889808554833,0.8473058536179084,0.4096909595426801,-0.2896294517342389,-0.47286263870024736,1.0796480434244273,-0.7410166778201834,-0.8034734145644173,-1.2067762649336953,-0.0972897460763166,-0.2430922765809507,0.9032791530448437,0.7892785266797305,-0.07150150450844596,0.307665363727838,-0.8729105709006061,2.1069673968150844,1.0578348459748568,1.452716498654817,-0.5033149193777021,-0.45638937685094916,3.7448610578477997,0.2852816050196528,0.8201104525109002,-0.2987512695834584,0.4729524392710072,0.5743084688212436,-0.9604436426957174,1.2704077187487182,1.5904439988674253,1.1020493938497748,1.4523103828928197,-0.8025019647365635,-0.796312883339005,3.435154275584714,0.833928289752408,-0.9509078679648647,-0.185140197777327,-0.09672531937893165,-0.14267523200491877,0.0830674180041591,0.09008858549034424,0.5988806108292318,0.2645924563918643,-0.1025009018971204,None,C,-1.86191892183138,61.0,0,0,None,0,0
13712,Primož Brezec,2008,C,0.29544293240149344,TOT,-0.20641618141888557,-0.3071468996086576,-1.0579196226122964,-0.9868355666340479,-1.065285547312038,0.30485048494203637,-0.8247010356112616,-0.887167977735606,-1.2909085588770182,-0.8298585913744057,-0.8827683995087651,0.06173460612859552,-0.10151484804037521,-0.7052028156864593,-0.684733268626254,-0.5445084280400418,-0.4555778444171974,-0.8744992748957753,-0.7811040215347594,-0.8615421010858285,-1.1732883917544572,-0.6322316265912652,-0.8306271756819658,-0.207261240251003,-0.9920269205170393,-1.3844476360708378,-0.1339982823297039,-1.013452494675885,0.4928792397484938,0.31779487476240625,-0.3016302937997334,-0.03916941500689936,-0.9850126316594436,-1.711766492399517,-0.24218406446774943,0.7299884741101642,-1.0666094415171443,-0.6855295717199329,-0.8229609577478156,-0.8034370170688879,-0.7448263268438916,-1.4740789202398241,-0.7690021708796585,-1.5285154136138328,-0.869112425852744,None,C,0.193177959042907,38.0,1,0,No data/Retired,0,0
13213,Luke Schenscher,2007,C,-0.5559202576369195,POR,-1.7904457964863663,-0.9333876763828577,-0.9389201728415478,-1.0750081994029788,-0.9696347255152442,-1.3376664028874357,-0.7743997493930459,-0.8384125976299275,-1.2082107262552704,-0.9633744463539017,-0.8098826128275398,-1.5291907369174635,-1.5301401857732204,-0.7335585964242143,-0.818088058546431,0.04357756085723947,-0.08038906051147153,-0.634560470349035,-0.4842323323317535,-0.9196730277979672,-0.9530799482083425,0.019383721974075806,-1.0248630652420316,0.390570110648162,-1.0348809610903642,-1.2607825914698354,-1.550898883638982,-0.9926880184268854,-0.14345811804879086,1.0175569520041376,0.28593541295902963,0.6472090239610728,-1.1683746133281943,-0.7415819826178816,0.7363592473756333,-0.30788214535888114,-1.2815357496700766,-0.7268815808314645,-0.9798221761302341,-0.9157393531578193,-0.7008264016759976,-1.2952996598827304,-0.895356803792377,-1.3259737674759238,-0.6258559345581827,None,C,-0.8348879581406531,50.0,0,0,No data/Retired,0,0
2506,Kareem Abdul-Jabbar,1985,C,3.323918696306143,LAL,0.7715142492045365,1.626243586976158,1.231384773122472,2.090870946936886,1.4988667568931036,1.5337852067252453,-0.4418031073740392,-0.5799417629203515,-0.7493070217772363,2.156995653501262,1.6038888639370674,1.486039768277496,1.4777833357849521,1.127777289688852,1.2498279776742982,0.048874751251777995,0.9337691735290361,1.7556893497697588,1.538051686198732,0.4466897889486341,0.09305956141408765,2.738423407924187,1.0805561327693285,0.8397877901712936,1.8771544300667893,1.9117077241279892,1.3266584388558875,-0.6180238343843537,-0.09128682777182189,0.3309900487202904,0.8414069142288776,0.8377996593929214,-0.0709284981969628,-0.5926849293403571,1.4795256267839372,-0.6441799653754042,1.0386316281066796,2.8184524655162573,1.7645532358650695,2.704531942918295,1.6560969609541987,1.6422565292214153,0.8617636866907232,1.684878793588449,2.923106478439912,2nd,C,1.6622846997311755,20.0,0,4,1st,1,1
9477,Cherokee Parks,2000,C,-0.1495414023367132,MEM,0.025283670105687935,-0.4136745157407792,-0.5970446716758255,-0.7893422299236919,-0.915929840123855,0.7603385552826305,-0.7458093716436877,-0.8088987173601134,-1.1141681345999124,-0.6639370194043334,-0.7615839489393349,0.5997466124756673,0.4744019186758003,-0.857328026906534,-0.7957860487762567,-0.27171361731517735,-0.08491385227158713,-0.1541401441194849,-0.1373087798941468,-0.6915220733126238,-0.36346792658900384,0.7014083485783327,-0.9390739496890416,0.06384046537069936,-0.8575303910766943,-0.11348287468121088,0.29079904134243156,-0.8298469405331813,-0.29749103624930234,0.4139752339622641,0.8439442580549187,0.7217101674565043,-0.6756912730228692,0.2592152940253257,1.4924406251858886,0.030079128795899596,-1.5351128214282435,-0.4038316155510409,-0.41748938470578784,-0.44795296506101245,0.16635028497249926,-0.14258936441293538,0.9612348215775524,0.285694146795445,-0.2560303704211204,None,C,-1.422049105025974,60.0,0,0,None,0,0
14979,Darko Miličić,2010,C,-0.6381578361169842,TOT,-1.0002748670220776,-0.3235372992547965,0.02535171381433155,-0.05534907411567874,-0.13910838315861815,0.4582304631813374,-0.8780221809789922,-0.9468777496886195,-1.373166305331299,0.2185683968025885,0.21599426996201432,0.18533378885920118,0.03409905489709619,-0.7474660560655971,-0.671577084703061,-0.930098170891637,0.6237564479495097,0.34680201070442174,0.4151653037351109,-0.16916771702363775,0.18000055659718392,1.4730953528024153,-0.11192043476815974,0.8969441476197091,-0.31742085919412516,-0.05562318246950956,-0.3117006632187618,-1.0604889564977715,-0.8912272616263666,0.4168060458621146,0.47183810617141336,0.46737286220854857,-0.16458658087341763,0.10969076917160889,1.3444897725157487,0.0357740643051702,-0.5087336778144924,-0.6773631486078826,-0.6175022819251035,-0.718110640341044,-0.4311461729144716,-0.37031629320446907,0.45817813168099936,-0.0867897539855311,-0.4361015218142872,None,C,-1.7196972898205847,63.0,1,0,None,0,0
4287,Charles Shackleford,1989,C,-1.3292437211203456,BKN,0.013985907926720142,-0.9057738595687744,-1.1454358176221489,-0.8354883030574052,-0.9245790296519883,0.4855715512750603,-0.5035656520317301,-0.6188254606530539,-0.9808855562118188,-0.79923009607058,-0.8665750306300758,0.3848384450476326,0.3612256387044586,-0.9352064433892816,-0.900997961260408,-1.2342671364882527,-0.44815713630633186,-0.4277714915830634,-0.41312141526776497,-0.7887074500101375,-0.8009452246389539,-0.24013314764911387,-1.0510070879132105,-0.9342093580434895,-0.9071926793782394,0.23485184466580633,-0.053905331967827826,-0.5975617537493237,-0.42418413667980576,0.9886060839471918,1.7622718964315178,1.5710147283142997,-0.6813739017218147,-0.22596684696020958,0.7061516221021946,-0.4907274854604626,-0.2301846355097047,-0.5403145498283071,-0.6487765863062784,-0.6272209663214668,0.11322006601628049,-0.1478892616222272,-0.05534398562792767,-0.12832410692179755,-0.510345717616456,None,C,-1.1034594113028415,56.0,0,0,None,0,0
